word,x1,x2,x3,x4,x5,score,uni_len
itala,473,403,1959,1295,2362,6492,4
ruddy,948,1824,774,829,2116,6491,4
attry,1698,403,1048,1225,2116,6490,4
idled,473,245,1603,3252,917,6490,4
libby,1046,2239,664,423,2116,6488,4
ardor,1698,1543,774,1282,1190,6487,4
lippy,1046,2239,560,526,2116,6487,4
ocala,532,338,1959,1295,2362,6486,4
pharr,1184,927,1959,1225,1190,6485,4
affer,1698,73,271,3252,1190,6484,4
cumic,1512,1824,885,1963,300,6484,4
lummy,1046,1824,885,612,2116,6483,4
korff,789,3069,2201,278,145,6482,4
orlon,532,1543,1603,1282,1522,6482,4
ssort,2206,341,1426,1225,1284,6482,4
alarm,1698,1193,1959,1225,406,6481,4
wheep,596,927,1421,3252,285,6481,4
frett,847,1543,1421,1385,1284,6480,4
tetum,1264,2863,1048,899,406,6480,4
theah,1264,927,1421,2214,654,6480,4
volow,404,3069,1603,1282,122,6480,4
weesh,596,2863,1421,945,654,6479,4
ascan,1698,341,701,2214,1522,6476,4
spill,2206,336,1668,1295,971,6476,4
bhoot,1555,927,1426,1282,1284,6474,4
husha,844,1824,1021,423,2362,6474,4
kicky,789,2239,701,628,2116,6473,4
plott,1184,1193,1426,1385,1284,6472,4
dixil,1128,2239,170,1963,971,6471,4
rotow,948,3069,1048,1282,122,6469,4
anent,1698,671,1421,1391,1284,6465,4
iliad,473,1193,1668,2214,917,6465,4
ezana,693,59,1959,1391,2362,6464,4
niolo,647,2239,1426,1295,857,6464,4
alyda,1698,1193,381,829,2362,6463,4
dryly,1128,1543,381,1295,2116,6463,4
ellga,693,1193,1603,612,2362,6463,4
awalt,1698,226,1959,1295,1284,6462,4
pepsi,1184,2863,560,945,910,6462,4
glaab,965,1193,1959,2214,129,6460,4
anett,1698,671,1421,1385,1284,6459,4
biffy,1555,2239,271,278,2116,6459,4
avant,1698,126,1959,1391,1284,6458,4
cohog,1512,3069,334,1282,261,6458,4
dyann,1128,458,1959,1391,1522,6458,4
durum,1128,1824,2201,899,406,6458,4
uncus,420,671,701,899,3767,6458,4
raffo,948,4103,271,278,857,6457,4
trest,1264,1543,1421,945,1284,6457,4
wraaf,596,1543,1959,2214,145,6457,4
asoka,1698,341,1426,628,2362,6455,4
orfeo,532,1543,271,3252,857,6455,4
octet,532,338,1048,3252,1284,6454,4
repro,948,2863,560,1225,857,6453,4
thatd,1264,927,1959,1385,917,6452,4
vulva,404,1824,1603,259,2362,6452,4
idite,473,245,1668,1385,2679,6450,4
abura,1698,172,990,1225,2362,6447,4
ariki,1698,1543,1668,628,910,6447,4
llano,1046,1193,1959,1391,857,6446,4
begob,1555,2863,616,1282,129,6445,4
grill,965,1543,1668,1295,971,6442,4
spoor,2206,336,1426,1282,1190,6440,4
acoma,1698,338,1426,612,2362,6436,4
ivied,473,126,1668,3252,917,6436,4
topog,1264,3069,560,1282,261,6436,4
snash,2206,671,1959,945,654,6435,4
ecole,693,338,1426,1295,2679,6431,4
yetti,225,2863,1048,1385,910,6431,4
figgy,847,2239,616,612,2116,6430,4
osset,532,341,1021,3252,1284,6430,4
lezzy,1046,2863,217,186,2116,6428,4
skirr,2206,137,1668,1225,1190,6426,4
amban,1698,327,664,2214,1522,6425,4
coeff,1512,3069,1421,278,145,6425,4
otter,532,403,1048,3252,1190,6425,4
shahi,2206,927,1959,423,910,6425,4
unpen,420,671,560,3252,1522,6425,4
slosh,2206,1193,1426,945,654,6424,4
tweeg,1264,226,1421,3252,261,6424,4
hullo,844,1824,1603,1295,857,6423,4
thoon,1264,927,1426,1282,1522,6421,4
exile,693,83,1668,1295,2679,6418,4
pombo,1184,3069,885,423,857,6418,4
fytte,847,458,1048,1385,2679,6417,4
anova,1698,671,1426,259,2362,6416,4
trout,1264,1543,1426,899,1284,6416,4
agura,1698,139,990,1225,2362,6414,4
tiffa,1264,2239,271,278,2362,6414,4
polyp,1184,3069,1603,271,285,6412,4
succi,2206,1824,701,770,910,6411,4
gibby,965,2239,664,423,2116,6407,4
aftra,1698,73,1048,1225,2362,6406,4
gippy,965,2239,560,526,2116,6406,4
pukka,1184,1824,406,628,2362,6404,4
axman,1698,83,885,2214,1522,6402,4
evase,693,126,1959,945,2679,6402,4
gummy,965,1824,885,612,2116,6402,4
ngala,647,139,1959,1295,2362,6402,4
dubba,1128,1824,664,423,2362,6401,4
duppa,1128,1824,560,526,2362,6400,4
cisco,1512,2239,1021,770,857,6399,4
proto,1184,1543,1426,1385,857,6395,4
dusun,1128,1824,1021,899,1522,6394,4
muggy,1225,1824,616,612,2116,6393,4
brynn,1555,1543,381,1391,1522,6392,4
sloop,2206,1193,1426,1282,285,6392,4
ribby,948,2239,664,423,2116,6390,4
shull,2206,927,990,1295,971,6389,4
alaki,1698,1193,1959,628,910,6388,4
huddy,844,1824,774,829,2116,6387,4
gigot,965,2239,616,1282,1284,6386,4
nessi,647,2863,1021,945,910,6386,4
essay,693,341,1021,2214,2116,6385,4
hotch,844,3069,1048,770,654,6385,4
rummy,948,1824,885,612,2116,6385,4
elude,693,1193,990,829,2679,6384,4
sushi,2206,1824,1021,423,910,6384,4
avoca,1698,126,1426,770,2362,6382,4
cecum,1512,2863,701,899,406,6381,4
artur,1698,1543,1048,899,1190,6378,4
arbor,1698,1543,664,1282,1190,6377,4
ogata,532,139,1959,1385,2362,6377,4
equus,693,25,990,899,3767,6374,4
blood,1555,1193,1426,1282,917,6373,4
chill,1512,927,1668,1295,971,6373,4
yoong,225,3069,1426,1391,261,6372,4
nyasa,647,458,1959,945,2362,6371,4
didst,1128,2239,774,945,1284,6370,4
osone,532,341,1426,1391,2679,6369,4
thirt,1264,927,1668,1225,1284,6368,4
swill,2206,226,1668,1295,971,6366,4
pinup,1184,2239,1757,899,285,6364,4
culch,1512,1824,1603,770,654,6363,4
droll,1128,1543,1426,1295,971,6363,4
bekki,1555,2863,406,628,910,6362,4
ocote,532,338,1426,1385,2679,6360,4
bhili,1555,927,1668,1295,910,6355,4
puggy,1184,1824,616,612,2116,6352,4
putti,1184,1824,1048,1385,910,6351,4
drool,1128,1543,1426,1282,971,6350,4
byrri,1555,458,2201,1225,910,6349,4
atilt,1698,403,1668,1295,1284,6348,4
pokom,1184,3069,406,1282,406,6347,4
pobox,1184,3069,664,1282,144,6343,4
shook,2206,927,1426,1282,502,6343,4
kleve,789,1193,1421,259,2679,6341,4
sikko,2206,2239,406,628,857,6336,4
skoot,2206,137,1426,1282,1284,6335,4
gazzo,965,4103,217,186,857,6328,4
yechy,225,2863,701,423,2116,6328,4
cohob,1512,3069,334,1282,129,6326,4
yabbi,225,4103,664,423,910,6325,4
frill,847,1543,1668,1295,971,6324,4
inken,473,671,406,3252,1522,6324,4
glali,965,1193,1959,1295,910,6322,4
johor,446,3069,334,1282,1190,6321,4
obala,532,172,1959,1295,2362,6320,4
alamo,1698,1193,1959,612,857,6319,4
cohow,1512,3069,334,1282,122,6319,4
lubba,1046,1824,664,423,2362,6319,4
entre,693,671,1048,1225,2679,6316,4
stith,2206,403,1668,1385,654,6316,4
utter,420,403,1048,3252,1190,6313,4
chili,1512,927,1668,1295,910,6312,4
crull,1512,1543,990,1295,971,6311,4
ivana,473,126,1959,1391,2362,6311,4
kotow,789,3069,1048,1282,122,6310,4
bekko,1555,2863,406,628,857,6309,4
brook,1555,1543,1426,1282,502,6308,4
ilima,473,1193,1668,612,2362,6308,4
khaya,789,927,1959,271,2362,6308,4
ateba,1698,403,1421,423,2362,6307,4
usara,420,341,1959,1225,2362,6307,4
estel,693,341,1048,3252,971,6305,4
ubana,420,172,1959,1391,2362,6304,4
stoll,2206,403,1426,1295,971,6301,4
shedd,2206,927,1421,829,917,6300,4
lytta,1046,458,1048,1385,2362,6299,4
altaf,1698,1193,1048,2214,145,6298,4
enode,693,671,1426,829,2679,6298,4
ezara,693,59,1959,1225,2362,6298,4
jimmy,446,2239,885,612,2116,6298,4
putto,1184,1824,1048,1385,857,6298,4
chuah,1512,927,990,2214,654,6297,4
stell,2206,403,1421,1295,971,6296,4
ellon,693,1193,1603,1282,1522,6293,4
jammu,446,4103,885,612,247,6293,4
amand,1698,327,1959,1391,917,6292,4
tubby,1264,1824,664,423,2116,6291,4
buffa,1555,1824,271,278,2362,6290,4
gough,965,3069,990,612,654,6290,4
shluh,2206,927,1603,899,654,6289,4
akiba,1698,137,1668,423,2362,6288,4
stool,2206,403,1426,1282,971,6288,4
allyn,1698,1193,1603,271,1522,6287,4
crack,1512,1543,1959,770,502,6286,4
evade,693,126,1959,829,2679,6286,4
amani,1698,327,1959,1391,910,6285,4
dhoon,1128,927,1426,1282,1522,6285,4
hippy,844,2239,560,526,2116,6285,4
tript,1264,1543,1668,526,1284,6285,4
amati,1698,327,1959,1385,910,6279,4
ryann,948,458,1959,1391,1522,6278,4
skill,2206,137,1668,1295,971,6277,4
irani,473,1543,1959,1391,910,6276,4
junno,446,1824,1757,1391,857,6275,4
nintu,647,2239,1757,1385,247,6275,4
rigor,948,2239,616,1282,1190,6275,4
stunt,2206,403,990,1391,1284,6274,4
ileal,473,1193,1421,2214,971,6272,4
troth,1264,1543,1426,1385,654,6272,4
sfoot,2206,73,1426,1282,1284,6271,4
unken,420,671,406,3252,1522,6271,4
aboma,1698,172,1426,612,2362,6270,4
codcf,1512,3069,774,770,145,6270,4
pyatt,1184,458,1959,1385,1284,6270,4
unona,420,671,1426,1391,2362,6270,4
aptal,1698,336,1048,2214,971,6267,4
cozmo,1512,3069,217,612,857,6267,4
hoshi,844,3069,1021,423,910,6267,4
exter,693,83,1048,3252,1190,6266,4
idden,473,245,774,3252,1522,6266,4
krill,789,1543,1668,1295,971,6266,4
lyery,1046,458,1421,1225,2116,6266,4
crook,1512,1543,1426,1282,502,6265,4
hinch,844,2239,1757,770,654,6264,4
cubic,1512,1824,664,1963,300,6263,4
aslam,1698,341,1603,2214,406,6262,4
kursk,789,1824,2201,945,502,6261,4
ogeed,532,139,1421,3252,917,6261,4
etape,693,403,1959,526,2679,6260,4
kiack,789,2239,1959,770,502,6259,4
enure,693,671,990,1225,2679,6258,4
nynex,647,458,1757,3252,144,6258,4
nisdn,647,2239,1021,829,1522,6258,4
quitt,93,1824,1668,1385,1284,6254,4
viuva,404,2239,990,259,2362,6254,4
vivda,404,2239,417,829,2362,6251,4
obara,532,172,1959,1225,2362,6250,4
india,473,671,774,1963,2362,6243,4
petuu,1184,2863,1048,899,247,6241,4
alpha,1698,1193,560,423,2362,6236,4
stood,2206,403,1426,1282,917,6234,4
ameba,1698,327,1421,423,2362,6231,4
kippy,789,2239,560,526,2116,6230,4
fezzy,847,2863,217,186,2116,6229,4
noddi,647,3069,774,829,910,6229,4
spell,2206,336,1421,1295,971,6229,4
augur,1698,1824,616,899,1190,6227,4
amato,1698,327,1959,1385,857,6226,4
meggi,1225,2863,616,612,910,6226,4
nullo,647,1824,1603,1295,857,6226,4
acast,1698,338,1959,945,1284,6224,4
kmmel,789,327,885,3252,971,6224,4
enver,693,671,417,3252,1190,6223,4
apast,1698,336,1959,945,1284,6222,4
unnew,420,671,1757,3252,122,6222,4
anton,1698,671,1048,1282,1522,6221,4
spool,2206,336,1426,1282,971,6221,4
bedub,1555,2863,774,899,129,6220,4
heddi,844,2863,774,829,910,6220,4
smell,2206,327,1421,1295,971,6220,4
ossia,532,341,1021,1963,2362,6219,4
stout,2206,403,1426,899,1284,6218,4
ician,473,338,1668,2214,1522,6215,4
broom,1555,1543,1426,1282,406,6212,4
bundu,1555,1824,1757,829,247,6212,4
lyndy,1046,458,1757,829,2116,6206,4
engel,693,671,616,3252,971,6203,4
scutt,2206,338,990,1385,1284,6203,4
ataxy,1698,403,1959,26,2116,6202,4
oppen,532,336,560,3252,1522,6202,4
erdda,693,1543,774,829,2362,6201,4
gombo,965,3069,885,423,857,6199,4
adati,1698,245,1959,1385,910,6197,4
cymry,1512,458,885,1225,2116,6196,4
prepn,1184,1543,1421,526,1522,6196,4
thanh,1264,927,1959,1391,654,6195,4
anson,1698,671,1021,1282,1522,6194,4
obote,532,172,1426,1385,2679,6194,4
knoke,789,671,1426,628,2679,6193,4
smalm,2206,327,1959,1295,406,6193,4
vigil,404,2239,616,1963,971,6193,4
exdie,693,83,774,1963,2679,6192,4
inkie,473,671,406,1963,2679,6192,4
nuddy,647,1824,774,829,2116,6190,4
mphps,1225,336,334,526,3767,6188,4
pizza,1184,2239,217,186,2362,6188,4
jessi,446,2863,1021,945,910,6185,4
peggi,1184,2863,616,612,910,6185,4
wuppe,596,1824,560,526,2679,6185,4
dryad,1128,1543,381,2214,917,6183,4
edsel,693,245,1021,3252,971,6182,4
asoak,1698,341,1426,2214,502,6181,4
kizil,789,2239,217,1963,971,6179,4
wiggy,596,2239,616,612,2116,6179,4
niabi,647,2239,1959,423,910,6178,4
alvah,1698,1193,417,2214,654,6176,4
neffy,647,2863,271,278,2116,6175,4
tcsec,1264,338,1021,3252,300,6175,4
odele,532,245,1421,1295,2679,6172,4
apeak,1698,336,1421,2214,502,6171,4
croom,1512,1543,1426,1282,406,6169,4
hough,844,3069,990,612,654,6169,4
slapp,2206,1193,1959,526,285,6169,4
tiffy,1264,2239,271,278,2116,6168,4
amaut,1698,327,1959,899,1284,6167,4
stash,2206,403,1959,945,654,6167,4
dibri,1128,2239,664,1225,910,6166,4
turku,1264,1824,2201,628,247,6164,4
poyou,1184,3069,381,1282,247,6163,4
uvala,420,126,1959,1295,2362,6162,4
croci,1512,1543,1426,770,910,6161,4
dyked,1128,458,406,3252,917,6161,4
ahwal,1698,927,349,2214,971,6159,4
cusso,1512,1824,1021,945,857,6159,4
divvy,1128,2239,417,259,2116,6159,4
uapdu,420,4103,560,829,247,6159,4
igara,473,139,1959,1225,2362,6158,4
ikara,473,137,1959,1225,2362,6156,4
dubby,1128,1824,664,423,2116,6155,4
trici,1264,1543,1668,770,910,6155,4
duppy,1128,1824,560,526,2116,6154,4
nihil,647,2239,334,1963,971,6154,4
greig,965,1543,1421,1963,261,6153,4
onaka,532,671,1959,628,2362,6152,4
ardri,1698,1543,774,1225,910,6150,4
akpek,1698,137,560,3252,502,6149,4
chadd,1512,927,1959,829,917,6144,4
roydd,948,3069,381,829,917,6144,4
stedt,2206,403,1421,829,1284,6143,4
abdat,1698,172,774,2214,1284,6142,4
litui,1046,2239,1048,899,910,6142,4
urdar,420,1543,774,2214,1190,6141,4
isere,473,341,1421,1225,2679,6139,4
recco,948,2863,701,770,857,6139,4
ilion,473,1193,1668,1282,1522,6138,4
aband,1698,172,1959,1391,917,6137,4
onaga,532,671,1959,612,2362,6136,4
accoy,1698,338,701,1282,2116,6135,4
ewder,693,226,774,3252,1190,6135,4
jibba,446,2239,664,423,2362,6134,4
gutti,965,1824,1048,1385,910,6132,4
khoka,789,927,1426,628,2362,6132,4
wroot,596,1543,1426,1282,1284,6131,4
acari,1698,338,1959,1225,910,6130,4
anniv,1698,671,1757,1963,41,6130,4
jumma,446,1824,885,612,2362,6129,4
miffy,1225,2239,271,278,2116,6129,4
rumor,948,1824,885,1282,1190,6129,4
ember,693,327,664,3252,1190,6126,4
shoop,2206,927,1426,1282,285,6126,4
thort,1264,927,1426,1225,1284,6126,4
omasa,532,327,1959,945,2362,6125,4
thill,1264,927,1668,1295,971,6125,4
aswan,1698,341,349,2214,1522,6124,4
littm,1046,2239,1048,1385,406,6124,4
twant,1264,226,1959,1391,1284,6124,4
smarm,2206,327,1959,1225,406,6123,4
zokor,176,3069,406,1282,1190,6123,4
alack,1698,1193,1959,770,502,6122,4
heuch,844,2863,990,770,654,6121,4
amari,1698,327,1959,1225,910,6119,4
swell,2206,226,1421,1295,971,6119,4
ytter,225,403,1048,3252,1190,6118,4
hubba,844,1824,664,423,2362,6117,4
ruggy,948,1824,616,612,2116,6116,4
hecht,844,2863,701,423,1284,6115,4
hilch,844,2239,1603,770,654,6110,4
lipic,1046,2239,560,1963,300,6108,4
sturt,2206,403,990,1225,1284,6108,4
adali,1698,245,1959,1295,910,6107,4
achan,1698,338,334,2214,1522,6106,4
obole,532,172,1426,1295,2679,6104,4
aboon,1698,172,1426,1282,1522,6100,4
anend,1698,671,1421,1391,917,6098,4
khaja,789,927,1959,61,2362,6098,4
nikon,647,2239,406,1282,1522,6096,4
awald,1698,226,1959,1295,917,6095,4
mecum,1225,2863,701,899,406,6094,4
ambar,1698,327,664,2214,1190,6093,4
byrrh,1555,458,2201,1225,654,6093,4
smash,2206,327,1959,945,654,6091,4
chanc,1512,927,1959,1391,300,6089,4
nibby,647,2239,664,423,2116,6089,4
clach,1512,1193,1959,770,654,6088,4
nippy,647,2239,560,526,2116,6088,4
ozone,532,59,1426,1391,2679,6087,4
snook,2206,671,1426,1282,502,6087,4
suppl,2206,1824,560,526,971,6087,4
libri,1046,2239,664,1225,910,6084,4
myoma,1225,458,1426,612,2362,6083,4
mokpo,1225,3069,406,526,857,6083,4
unzen,420,671,217,3252,1522,6082,4
nuque,647,1824,32,899,2679,6081,4
vinci,404,2239,1757,770,910,6080,4
eyoty,693,458,1426,1385,2116,6078,4
asyla,1698,341,381,1295,2362,6077,4
livvy,1046,2239,417,259,2116,6077,4
gibli,965,2239,664,1295,910,6073,4
adyta,1698,245,381,1385,2362,6071,4
ninox,647,2239,1757,1282,144,6069,4
disci,1128,2239,1021,770,910,6068,4
sstor,2206,341,1048,1282,1190,6067,4
howso,844,3069,349,945,857,6064,4
trull,1264,1543,990,1295,971,6063,4
khayy,789,927,1959,271,2116,6062,4
kubba,789,1824,664,423,2362,6062,4
fogou,847,3069,616,1282,247,6061,4
luigi,1046,1824,1668,612,910,6060,4
udele,420,245,1421,1295,2679,6060,4
aramu,1698,1543,1959,612,247,6059,4
urari,420,1543,1959,1225,910,6057,4
apgar,1698,336,616,2214,1190,6054,4
azusa,1698,59,990,945,2362,6054,4
gyatt,965,458,1959,1385,1284,6051,4
phill,1184,927,1668,1295,971,6045,4
buffy,1555,1824,271,278,2116,6044,4
blynn,1555,1193,381,1391,1522,6042,4
jubbe,446,1824,664,423,2679,6036,4
nikky,647,2239,406,628,2116,6036,4
elegy,693,1193,1421,612,2116,6035,4
hecco,844,2863,701,770,857,6035,4
thorr,1264,927,1426,1225,1190,6032,4
vezza,404,2863,217,186,2362,6032,4
gobbi,965,3069,664,423,910,6031,4
ashla,1698,341,334,1295,2362,6030,4
skell,2206,137,1421,1295,971,6030,4
attid,1698,403,1048,1963,917,6029,4
jiggy,446,2239,616,612,2116,6029,4
emera,693,327,1421,1225,2362,6028,4
twalt,1264,226,1959,1295,1284,6028,4
zimmy,176,2239,885,612,2116,6028,4
dyfed,1128,458,271,3252,917,6026,4
trust,1264,1543,990,945,1284,6026,4
agast,1698,139,1959,945,1284,6025,4
award,1698,226,1959,1225,917,6025,4
chaco,1512,927,1959,770,857,6025,4
uzara,420,59,1959,1225,2362,6025,4
kroll,789,1543,1426,1295,971,6024,4
nihon,647,2239,334,1282,1522,6024,4
tizzy,1264,2239,217,186,2116,6022,4
ajiva,1698,32,1668,259,2362,6019,4
krell,789,1543,1421,1295,971,6019,4
cholo,1512,927,1426,1295,857,6017,4
fuggy,847,1824,616,612,2116,6015,4
robbi,948,3069,664,423,910,6014,4
mucic,1225,1824,701,1963,300,6013,4
vizir,404,2239,217,1963,1190,6013,4
avast,1698,126,1959,945,1284,6012,4
quott,93,1824,1426,1385,1284,6012,4
gnarr,965,671,1959,1225,1190,6010,4
egide,693,139,1668,829,2679,6008,4
acini,1698,338,1668,1391,910,6005,4
apply,1698,336,560,1295,2116,6005,4
mokum,1225,3069,406,899,406,6005,4
usnin,420,341,1757,1963,1522,6003,4
cuffy,1512,1824,271,278,2116,6001,4
ruffe,948,1824,271,278,2679,6000,4
akali,1698,137,1959,1295,910,5999,4
hajji,844,4103,81,61,910,5999,4
inial,473,671,1668,2214,971,5997,4
annul,1698,671,1757,899,971,5996,4
edger,693,245,616,3252,1190,5996,4
crick,1512,1543,1668,770,502,5995,4
amini,1698,327,1668,1391,910,5994,4
ifrit,473,73,2201,1963,1284,5994,4
bromo,1555,1543,1426,612,857,5993,4
mhorr,1225,927,1426,1225,1190,5993,4
odder,532,245,774,3252,1190,5993,4
ejasa,693,32,1959,945,2362,5991,4
guppy,965,1824,560,526,2116,5991,4
ajani,1698,32,1959,1391,910,5990,4
arkab,1698,1543,406,2214,129,5990,4
cynic,1512,458,1757,1963,300,5990,4
swash,2206,226,1959,945,654,5990,4
mbaya,1225,172,1959,271,2362,5989,4
debbi,1128,2863,664,423,910,5988,4
slush,2206,1193,990,945,654,5988,4
woomp,596,3069,1426,612,285,5988,4
estre,693,341,1048,1225,2679,5986,4
tmema,1264,327,1421,612,2362,5986,4
cusco,1512,1824,1021,770,857,5984,4
emule,693,327,990,1295,2679,5984,4
mizzy,1225,2239,217,186,2116,5983,4
vullo,404,1824,1603,1295,857,5983,4
icity,473,338,1668,1385,2116,5980,4
imide,473,327,1668,829,2679,5976,4
angka,1698,671,616,628,2362,5975,4
rubby,948,1824,664,423,2116,5975,4
jeffy,446,2863,271,278,2116,5974,4
mymar,1225,458,885,2214,1190,5972,4
ijmaa,473,32,885,2214,2362,5966,4
abott,1698,172,1426,1385,1284,5965,4
rhett,948,927,1421,1385,1284,5965,4
zudda,176,1824,774,829,2362,5965,4
ensue,693,671,1021,899,2679,5963,4
epode,693,336,1426,829,2679,5963,4
heugh,844,2863,990,612,654,5963,4
edyie,693,245,381,1963,2679,5961,4
rstse,948,341,1048,945,2679,5961,4
bimbo,1555,2239,885,423,857,5959,4
hutto,844,1824,1048,1385,857,5958,4
aphra,1698,336,334,1225,2362,5955,4
proso,1184,1543,1426,945,857,5955,4
engle,693,671,616,1295,2679,5954,4
alawi,1698,1193,1959,192,910,5952,4
szell,2206,59,1421,1295,971,5952,4
reggi,948,2863,616,612,910,5949,4
ecafe,693,338,1959,278,2679,5947,4
cdiac,1512,245,1668,2214,300,5939,4
floor,847,1193,1426,1282,1190,5938,4
lumut,1046,1824,885,899,1284,5938,4
smurr,2206,327,990,1225,1190,5938,4
clack,1512,1193,1959,770,502,5936,4
yeech,225,2863,1421,770,654,5933,4
equel,693,25,990,3252,971,5931,4
wryly,596,1543,381,1295,2116,5931,4
bragg,1555,1543,1959,612,261,5930,4
hyatt,844,458,1959,1385,1284,5930,4
eleva,693,1193,1421,259,2362,5928,4
orton,532,1543,1048,1282,1522,5927,4
royou,948,3069,381,1282,247,5927,4
ummps,420,327,885,526,3767,5925,4
adowa,1698,245,1426,192,2362,5923,4
oyama,532,458,1959,612,2362,5923,4
aldol,1698,1193,774,1282,971,5918,4
irvin,473,1543,417,1963,1522,5918,4
primi,1184,1543,1668,612,910,5917,4
droud,1128,1543,1426,899,917,5913,4
abeam,1698,172,1421,2214,406,5911,4
yesso,225,2863,1021,945,857,5911,4
ccoya,1512,338,1426,271,2362,5909,4
abyla,1698,172,381,1295,2362,5908,4
myall,1225,458,1959,1295,971,5908,4
nunci,647,1824,1757,770,910,5908,4
rubor,948,1824,664,1282,1190,5908,4
aghan,1698,139,334,2214,1522,5907,4
apili,1698,336,1668,1295,910,5907,4
skink,2206,137,1668,1391,502,5904,4
akbar,1698,137,664,2214,1190,5903,4
tzaam,1264,59,1959,2214,406,5902,4
enlil,693,671,1603,1963,971,5901,4
kiosk,789,2239,1426,945,502,5901,4
orson,532,1543,1021,1282,1522,5900,4
cheth,1512,927,1421,1385,654,5899,4
prodd,1184,1543,1426,829,917,5899,4
allow,1698,1193,1603,1282,122,5898,4
buzzy,1555,1824,217,186,2116,5898,4
alibi,1698,1193,1668,423,910,5892,4
elyse,693,1193,381,945,2679,5891,4
icily,473,338,1668,1295,2116,5890,4
jibby,446,2239,664,423,2116,5888,4
dizzy,1128,2239,217,186,2116,5886,4
rebob,948,2863,664,1282,129,5886,4
dekko,1128,2863,406,628,857,5882,4
esker,693,341,406,3252,1190,5882,4
yucca,225,1824,701,770,2362,5882,4
ahull,1698,927,990,1295,971,5881,4
udder,420,245,774,3252,1190,5881,4
ology,532,1193,1426,612,2116,5879,4
truro,1264,1543,990,1225,857,5879,4
xwsds,36,226,1021,829,3767,5879,4
asarh,1698,341,1959,1225,654,5877,4
autum,1698,1824,1048,899,406,5875,4
ancon,1698,671,701,1282,1522,5874,4
fubby,847,1824,664,423,2116,5874,4
ether,693,403,334,3252,1190,5872,4
omora,532,327,1426,1225,2362,5872,4
tythe,1264,458,1048,423,2679,5872,4
hubby,844,1824,664,423,2116,5871,4
cufic,1512,1824,271,1963,300,5870,4
snoop,2206,671,1426,1282,285,5870,4
giffy,965,2239,271,278,2116,5869,4
ssing,2206,341,1668,1391,261,5867,4
tokyo,1264,3069,406,271,857,5867,4
stull,2206,403,990,1295,971,5865,4
bloom,1555,1193,1426,1282,406,5862,4
kwapa,789,226,1959,526,2362,5862,4
nixon,647,2239,170,1282,1522,5860,4
troco,1264,1543,1426,770,857,5860,4
whitt,596,927,1668,1385,1284,5860,4
ancha,1698,671,701,423,2362,5855,4
embed,693,327,664,3252,917,5853,4
spasm,2206,336,1959,945,406,5852,4
quill,93,1824,1668,1295,971,5851,4
irwin,473,1543,349,1963,1522,5850,4
askar,1698,341,406,2214,1190,5849,4
hunch,844,1824,1757,770,654,5849,4
iliac,473,1193,1668,2214,300,5848,4
duomo,1128,1824,1426,612,857,5847,4
imsvs,473,327,1021,259,3767,5847,4
littb,1046,2239,1048,1385,129,5847,4
stopt,2206,403,1426,526,1284,5845,4
churr,1512,927,990,1225,1190,5844,4
wilow,596,2239,1603,1282,122,5842,4
stept,2206,403,1421,526,1284,5840,4
athar,1698,403,334,2214,1190,5839,4
truth,1264,1543,990,1385,654,5836,4
lucic,1046,1824,701,1963,300,5834,4
twint,1264,226,1668,1391,1284,5833,4
lyssa,1046,458,1021,945,2362,5832,4
dredi,1128,1543,1421,829,910,5831,4
ssbam,2206,341,664,2214,406,5831,4
abdal,1698,172,774,2214,971,5829,4
gring,965,1543,1668,1391,261,5828,4
tight,1264,2239,616,423,1284,5826,4
ajari,1698,32,1959,1225,910,5824,4
sposi,2206,336,1426,945,910,5823,4
osaka,532,341,1959,628,2362,5822,4
stook,2206,403,1426,1282,502,5819,4
afoam,1698,73,1426,2214,406,5817,4
vmcms,404,327,701,612,3767,5811,4
esher,693,341,334,3252,1190,5810,4
